title,description,date,order,presenter,editor,url,urlTvNews,containsWordGlobalWarming,media,month,day,label,label_1,label_2,label_3,Commentaires,nb_label
Vacances de la Toussaint : pourquoi ces températures record pour un mois d'octobre,"Des températures exceptionnelles, parfois 8°C à 10°C au dessus de la normale, sont observées en France. Ce redoux de la Toussaint dure particulièrement longtemps cette année à cause d'une \plume de chaleur\"". Explications avec cartes à l'appui.  Cela ressemble à une surenchère : 23°C à Amiens ce mercredi après-midi, 25°C près d’Avignon, 26°C à Reims, et même 27°C à Montpellier. Alors que se passe-t-il ? Est-ce un signe du réchauffement climatique ?""",27/10/2022 11:25,0.0,,,https://www.tf1info.fr/meteo/vacances-de-la-toussaint-pourquoi-ces-temperatures-record-pour-un-mois-d-octobre-les-explications-des-climatologues-2236734.html,https://www.tf1info.fr/emission/le-20h-11001/extraits,True,TF1,10.0,27.0,1,rechauffement_climatique_canicule,,,,1
Forêts du monde : des trésors à préserver,"Les plus belles forêts du monde sont menacées par la pollution, l'exploitation ou encore les braconniers. Un périple, qui commence en Ardèche, nous emmène au Gabon et au Brésil.  Caché derrière les gorges de la Vallée du Chassezac, un bois s'adresse à notre imaginaire. Ce ne sont pas ces arbres, mais ces pierres qui s'amusent à tromper nos sens. Le Bois de Païolive fascine les visiteurs, mais aussi les biologistes. Au milieu des 5000 espèces recensées, un seul être humain. Dans L'ermitage Saint-Eugène, depuis 26 ans, le père Jean-François vit sans eau potable ni électricité, mais avec sagesse. À 5300 kilomètres de là, au Gabon, les gardiens de la forêt ont un style bien différent. Dans les années 2000, treize parcs nationaux ont été créés, protégés par 1000 gardes forestiers. Cette brigade lutte contre la déforestation, elle traque les braconniers et protège les arbres. En 20 ans, au Brésil, 15% de l'Amazonie ont été détruites. Il y a encore cinq ans, ces champs de soja n'existaient pas. Autrefois forêt tropicale, la région du Mato Grosso est devenue le grenier du monde. Ces exploitations gagnent chaque année du terrain, et ce sont les villages et leurs habitants qui sont menacés. Voir disparaître leur patrimoine culturel ancestral serait pour eux inacceptable. Et leur combat nous concerne tous. L'Amazonie, aujourd'hui en grave danger, est une alliée essentielle pour lutter contre le réchauffement climatique.",28/10/2022 15:12,0.0,,,https://www.tf1info.fr/environnement-ecologie/video-forets-du-monde-des-tresors-a-preserver-2236873.html,https://www.tf1info.fr/emission/le-20h-11001/extraits,True,TF1,10.0,28.0,1,perte_biodiversite,deforestation,activisme_eco,"autres causes: élevage et agriculture, déforestation",3
Nature : les grues cendrées font escale au lac du Der,"Les grues cendrées ont pris leurs quartiers dans le lac du Der au moins jusqu’à la mi-novembre. Cette escale migratoire qui attire les curieux et les photographes dans le Grand-Est.Dès sept heures du matin, les curieux sont en position pour admirer la levée des grues cendrées. Chaque année à cette période, elles se rassemblent au lac artificiel du Der, à la limite de la Marne et de la Haute-Marne. “C’est la première fois que je viens, mais avec le lever du soleil, c’est magnifique”, s’exclame une femme. Une migration différée Nombreux sont ceux à espérer repartir avec le meilleur cliché du spectacle. Marie a fait deux heures de route pour cela, et ne cache pas son plaisir. “On prend du plaisir à faire des photos et à regarder les oiseaux. Donc après, si on a de belles photos, on est heureux”, explique-t-elle. Ce lac n’est censé n’être qu’une étape sur leur route. Mais avec l'automne plus chaud et le changement climatique, les grues risquent de ne plus repartir. En temps normal, elles restent sur le lac du Der jusqu’à la mi-novembre. Leur séjour devrait se prolonger cette année.",29/10/2022 02:00,11.0,Catherine Matausch,,https://www.francetvinfo.fr/culture/nature-les-grues-cendrees-font-escale-au-lac-du-der_5447200.html,https://www.francetvinfo.fr/replay-jt/france-3/12-13/jt-de-12-13-du-samedi-29-octobre-2022_5412430.html,True,France 3,10.0,29.0,1,perte_biodiversite,rechauffement_climatique_canicule,,,2
Brésil : la ville d’Atafona bientôt engloutie par la mer,"Le Brésil fait face ces dernières années à des épisodes climatiques extrêmes. Atafona, dans l'État de Rio, une cité balnéaire très en vogue dans les années 60, est victime de la montée des océans. Elle est sur le point d'être engloutie.Il y a peu, les habitants d’Atafona (Brésil) se retrouvaient au café. Un monde perdu aujourd’hui. Au fil des ans, l’érosion a provoqué l’avalement par l’océan de 500 maisons dans la ville. Sônia Ferreira a perdu son habitation. “Ça a commencé à s’effondrer. Un petit bout est tombé, puis un autre. C’était très triste de voir ma maison s’effondrer morceau par morceau”, se souvient-elle. Aujourd’hui, elle vit dans une petite dépendance encore intacte. Un phénomène dû au réchauffement climatique Atafona perd plus de cinq mètres de littoral en moyenne chaque année. L’érosion dans la ville est l’une des plus fortes au monde. À cause du réchauffement climatique, la force des vents au large a changé, les vagues sont plus violentes, amplifiant le phénomène destructeur. “Cette érosion va augmenter au fur et à mesure de l'élévation de la mer. Ça s’aggrave à cause du réchauffement climatique, avec l'augmentation des événements météorologiques extrêmes\, commente Eduardo Bulhoes, géographe marin à l’université fédérale de Fluminense (Brésil). Dans le monde, un quart du littoral est déjà touché par l’érosion.""",30/10/2022 02:00,4.0,Leïla Kaddour,Thomas Horeau,https://www.francetvinfo.fr/monde/bresil/bresil-la-ville-datafona-bientot-engloutie-par-la-mer_5448721.html,https://www.francetvinfo.fr/replay-jt/france-2/13-heures/jt-de-13h-du-dimanche-30-octobre-2022_5412415.html,True,France 2,10.0,30.0,1,hausse_niveau_mer_fonte_glace,,,,1
Autoroute : faut-il abaisser la vitesse à 110km/h ?,"Faut-il limiter la vitesse à 110km/h sur l’autoroute dans l’intérêt du climat ? Le débat est remis sur la table par des personnalités publiques qui estiment que cela serait bénéfique pour la planète et le pouvoir d’achat.Le gouvernement envisage de faire passer la vitesse maximale sur l’autoroute de 110 à 130 km/h. L’idée pour limiter la pollution divise. “130, c’est déjà bien. Alors si c’est pour l’écologie pourquoi pas. Mais moi, je ne suis pas pour”, témoigne un automobiliste lundi 31 octobre. “Moi, je suis partante pour ça et je le fais déjà quand c’est moi qui conduis”, s’exclame une femme. Le passage aux 110 permettrait aussi de faire 125 euros d'économies de carburant en moyenne sur une année. La vitesse moyenne sur l’autoroute serait de 118 km/h “Rouler à 110 km/h au lieu de 130 km/h, c’est -20 % de carburant consommé, et -20 % sur nos émissions de gaz à effet de serre”, soutient une tribune pour les 110 km/h publiée dans le JDD le 30 octobre. Sur un trajet de 250 kilomètres, le passage aux 110 allongerait le voyage de 21 minutes. Des trajets plus longs découragent peut-être les automobilistes d'emprunter les autoroutes. “On va rapprocher les voitures des centres-villes et donc amener de la pollution dans les centres-villes. (...) Ça paraît être une bonne idée, mais quand on regarde en pratique, ça ne l’est pas forcément”, selon Fabrice Godefroy, expert mobilité et environnement chez 40 millions d'automobilistes. En France, la vitesse moyenne sur l’autoroute serait de 118 km/h.",31/10/2022 01:00,7.0,"Sophie Le Saint est disponible en direct et en replay ici. Le 19/20 Edition nationale suit l'édition de votre région, et propose après la présentation des titres, les reportages, les interviews et les témoignages en vidéos qui font le point sur toute l’actualité régionale, d’outre-mer, nationale et internationale. Chaque sujet vidéo du journal est à découvrir seul avec un complément d'information à lire pour resituer le contexte du reportage. Ce JT est consultable ici en direct et en replay durant une année.",,https://www.francetvinfo.fr/societe/securite-routiere/autoroute-faut-il-abaisser-la-vitesse-a-110km-h_5450941.html,https://www.francetvinfo.fr/replay-jt/france-3/19-20/jt-de-19-20-du-lundi-31-octobre-2022_5412367.html,True,France 3,10.0,31.0,1,pollution,gaz_effet_de_serre,engagement_politique_et_entreprises,pollution atmosphérique et pas plastique ; et habitudes de conso comme autre solution,3
Pénurie d’eau : les industries en pleine mutation forcée,"2022 a été une année particulièrement sèche, et cela pourrait s’empirer à cause du dérèglement climatique. Certaines entreprises ont décidé d’anticiper pour développer une industrie moins gourmande en eau.Dans plusieurs secteurs comme l’agro-alimentaire, la papeterie ou la verrerie, l’eau est une ressource indispensable. Face aux risques de pénurie, les entreprises cherchent à réduire leur consommation d’eau. En Seine-Maritime, l’un des leaders des flacons en verre, utilise des fours qui peuvent atteindre 1 600 degrés et qu’il faut préserver. L’eau sert à refroidir l’équipement pour tenir dans le temps. Cette eau n’est plus rejetée depuis trois ans pour pouvoir la réutiliser. 10 000 euros de travaux ont été nécessaires pour économiser cette ressource, avec comme mot-clé l’anticipation et l’autonomie. 15 millions de litres ont été économisés et un projet de récupération des eaux de pluie est en cours. Une raréfaction de l’eau qui pousse vers plus de sobriété Une volonté d’économie partagée par la société Volvic en Auvergne. Elle utilise désormais de l’air et non plus de l’eau pour rincer ses bouteilles pendant la fabrication. Un investissement de 25 millions d’euros pour une économie de 400 millions de litres. La société développe désormais un système de filtration dans des bassins plantés de roseaux pour nettoyer les installations. Des efforts insuffisants selon certaines associations qui reprochent à Volvic d’assécher la zone. La raréfaction de l’eau va pousser les industriels à la sobriété.",31/10/2022 01:00,6.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/penurie-deau-les-industries-en-pleine-mutation-forcee_5450869.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-lundi-31-octobre-2022_5412409.html,True,France 2,10.0,31.0,1,surconsommation,eau_potable,engagement_politique_et_entreprises,,3
Autoroutes : vers une limitation de vitesse à 110 km/h ?,"Le débat pour les 110 km/h sur les autoroutes est relancé après l'appel de plusieurs personnalités dans une tribune publiée le 30 octobre dans le Journal du dimanche. Elle met en avant l'enjeu du réchauffement climatique, mais aussi le pouvoir d'achat.Le gouvernement envisage de faire passer la vitesse maximale sur l’autoroute de 130 à 110 km/h. L’idée pour limiter la pollution divise. “130, c’est déjà bien. Alors si c’est pour l’écologie pourquoi pas. Mais moi, je ne suis pas pour”, témoigne un automobiliste lundi 31 octobre. “Moi, je suis partante pour ça et je le fais déjà quand c’est moi qui conduis”, s’exclame une femme. Le passage au 110 permettrait aussi de faire 125 euros d'économies de carburant en moyenne sur une année. -20 % de carburant consommé “Rouler à 110 km/h au lieu de 130 km/h, c’est -20 % de carburant consommé, et -20 % sur nos émissions de gaz à effet de serre”, soutient une tribune pour les 110 km/h publiée dans le JDD le 30 octobre. Sur un trajet de 250 kilomètres, le passage aux 110 allongerait le voyage de 21 minutes. Des trajets plus longs découragent peut-être les automobilistes d'emprunter les autoroutes. “On va rapprocher les voitures des centres-villes et donc amener de la pollution dans les centres-villes. (...) Ça paraît être une bonne idée, mais quand on regarde en pratique, ça ne l’est pas forcément”, selon Fabrice Godefroy, expert mobilité et environnement chez 40 millions d'automobilistes. En France, la vitesse moyenne sur l’autoroute serait de 118 km/h.",31/10/2022 01:00,3.0,Julian Bugier,Thomas Horeau,https://www.francetvinfo.fr/meteo/climat/autoroutes-vers-une-limitation-de-vitesse-a-110-km-h_5450491.html,https://www.francetvinfo.fr/replay-jt/france-2/13-heures/jt-de-13h-du-lundi-31-octobre-2022_5412406.html,True,France 2,10.0,31.0,1,gaz_effet_de_serre,engagement_politique_et_entreprises,comportement_consommateur,pollution atmosphérique et pas plastique ; et habitudes de conso comme autre solution,3
Réchauffement climatique : où est passé l'automne ?,"Après un été de la Saint-Martin, que l’on appelle aussi été indien, la nature va continuer de perdre ses feuilles. Mais cette année, elle prend son temps.  Sur le marché de Bergues (Nord) ce lundi matin, à 10h, il fait 14 °C. Le soleil brille. L’automne n’est pas encore arrivé jusqu’ici. \Vu le monde qu’il y avait à la plage hier, les gens qui se baignaient encore, ce n’est pas normal au mois de novembre\"", confie une habitante. C’est en effet troublant de voir les saules pleureurs encore bien verts ou les massifs fleuris. En outre, sur les étals des maraîchers, certains légumes sont encore absents. C’est le cas, par exemple, de l’endive de pleine terre. Il fait trop chaud pour la saison, alors allons voir si la rose est éclose ce matin. Dans le jardin de Guy Boulnois, c’est le cas, et c’est à n’y rien comprendre. \""On constate qu’elle est encore en train de fleurir, de donner de belles couleurs, du bon parfum, et qu’il y a encore des boutons très prometteurs ici et là\"", explique le jardinier. Par ailleurs, il y a les arbres. Le printemps à la place de l’automne les perturbe durablement. Comme Guy l’affirme, \""si l’arbre ne se repose pas, il s’épuise\"". Mais les températures devraient se rafraîchir seulement ce week-end dans la région.""",31/10/2022 13:59,0.0,,,https://www.tf1info.fr/meteo/video-ou-est-passe-l-automne-2237170.html,https://www.tf1info.fr/emission/le-13h-10927/extraits,True,TF1,10.0,31.0,1,perte_biodiversite,rechauffement_climatique_canicule,,parle de l'agriculture mais pas comme une cause,2
Réchauffement climatique : les kiwis français sont plus petits et plus tardifs,"Le climat étant bouleversé, les cultures souffrent. Certains fruits murissent trop tôt, d'autres se dessèchent. Dans le Tarn-et-Garonne, la récolte des kiwis a été repoussée de deux semaines. Les fruits sont moins nombreux et plus petits.La récolte du kiwi vient tout juste de commencer, dans un verger de Verdun-sur-Garonne (Tarn-et-Garonne), mardi 1er novembre. Cette année, ils sont en retard. Dans la matinée, le thermomètre frôlait encore les 20 °C. Les températures ont obligé Sébastien Rey, arboriculteur, à retarder sa récolte de deux semaines. \Le sucre monte quand on a des nuits fraîches. Et là, comme on a eu des nuits qui étaient entre 15 et 20 °C pendant toute la période… (…) C'est la première année qu'on ramasse si tard\"", explique-t-il. Des kiwis plus petits et moins nombreux Les fortes chaleurs de l'été ont également empêché certains fruits d'atteindre leur taille habituelle. Pour Sébastien Rey, cela représente 20 % de production en moins. Les kiwis sont plus petits et moins nombreux : depuis quelques années, la filière française est en perte de vitesse. La production a diminué d'un tiers en 20 ans, notamment avec la répétition des épisodes de gel, d'inondation et de sécheresse. Sur les étals des marchés, on trouve des kiwis italiens, grecs ou néo-zélandais. Les kiwis français ne pourront être vendus qu'à partir du 6 novembre, pour garantir un produit de qualité, arrivé à maturité.""",01/11/2022 01:00,3.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/rechauffement-climatique-les-kiwis-francais-sont-plus-petits-et-plus-tardifs_5452525.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-mardi-1-novembre-2022_5412400.html,True,France 2,11.0,1.0,1,perte_biodiversite,rechauffement_climatique_canicule,,,2
"Environnement : partout en France, des militants se dressent contre les \grands projets\""""","Dans toute la France, de nombreux projets suscitent de vives oppositions de la part de la population ou de militants écologistes.Dans toute la France, ils se mobilisent pour protéger leurs territoires au nom de la défense de l'environnement. À Pertuis dans le Vaucluse, des militants contestent depuis trois ans l'extension d'une zone industrielle sur des terres agricoles. Ils étaient encore 70 à manifester dans la matinée du mardi 1er novembre. 86 hectares de terres agricoles pourraient devenir une zone industrielle d'ici à 2030. Les opposants dénoncent un conflit d'intérêt. Le maire est également à la tête d'une entreprise impliquée dans le projet. Des militants de tous horizons À Landunvez, dans le Finistère, des manifestants ont protesté durant le mois d'août, contre une mégaporcherie accusée de pollution. Le projet de l'extension de l'élevage ne passe pas. \Des problèmes de l'environnement découlent des problèmes de santé\"", observe une militante. Ils espèrent, en défilant, faire plier la préfecture. Ces contestations locales, de plus en plus nombreuses, sont menées par des militants de divers horizons. \""À la fois des écologistes traditionnels, entre guillemets, (…) mais on a aussi des gens (…) qu'on imagine un peu moins comme des gens engagés sur l'écologie, qui vont venir parce que c'est une altération de leur cadre de vie\"", décrit Loup Espargilière, rédacteur en chef de \""Vert, le Média\"".""",01/11/2022 01:00,6.0,"Sophie Gastrin est disponible en direct et en replay ici. Le 19/20 Edition nationale suit l'édition de votre région, et propose après la présentation des titres, les reportages, les interviews et les témoignages en vidéos qui font le point sur toute l’actualité régionale, d’outre-mer, nationale et internationale. Chaque sujet vidéo du journal est à découvrir seul avec un complément d'information à lire pour resituer le contexte du reportage. Ce JT est consultable ici en direct et en replay durant une année.",,https://www.francetvinfo.fr/replay-jt/france-3/19-20/environnement-partout-en-france-des-militants-se-dressent-contre-les-grands-projets_5452585.html,https://www.francetvinfo.fr/replay-jt/france-3/19-20/jt-de-19-20-du-mardi-1-novembre-2022_5412364.html,False,France 3,11.0,1.0,1,agriculture_et_utilisation_du_sol,activisme_eco,agriculture_et_utilisation_du_sol,,3
Climat : les glaciers menacés de disparition,"À quelques jours du lancement de la COP 27, l'UNESCO publie un rapport effrayant sur les conséquences du réchauffement climatique. Il prédit la disparition d'un tiers des glaciers du monde d'ici 2050.Ce sont des lieux magiques qui jonchent les montagnes, pourtant, nombre d’entre eux pourraient disparaître. En effet, selon un rapport de l’Unesco, un tiers des glaciers du patrimoine mondial sont condamnés. Ceux du parc du Yellowstone aux États-Unis, des Dolomites en Italie ou encore des Pyrénées en France pourraient ne plus exister en 2050. Les fameuses neiges du Kilimandjaro sont également menacées. \Ils sont aujourd’hui de trois petites tailles, ils sont en déséquilibre trop fort avec le climat ce qui fait que ces glaciers sont condamnés\"", explique Étienne Berthier, glaciologue au CNRS. Une perte de 58 milliards de tonnes de glace par an Pour mieux comprendre cette disparition progressive, les chercheurs utilisent des images satellites. Cela leur a permis de calculer qu’un glacier en Argentine avait perdu quatre kilomètres en 15 ans. Grâce à ces images, les scientifiques peuvent examiner la fonte des glaces. Cette fonte représente une perte de 58 milliards de tonnes de glace par an, ce qui représente la consommation d’eau annuelle pour la France et l’Espagne. Les habitants qui vivent proches de ces glaciers et qui en dépendent souffrent de ces pertes colossales. Malgré ces constatations, l’Unesco rapporte que si la hausse des températures est régulée à 1,5° d'ici à 2050, la plupart des glaciers devraient être préservés.""",03/11/2022 01:00,10.0,Anne-Sophie Lapix,Elsa Pallot,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/climat-les-glaciers-menaces-de-disparition_5456287.html,https://www.francetvinfo.fr/replay-jt/france-2/20-heures/jt-de-20h-du-jeudi-3-novembre-2022_5416624.html,True,France 2,11.0,3.0,1,hausse_niveau_mer_fonte_glace,engagement_politique_et_entreprises,gaz_effet_de_serre,,3
Quelle alimentation pour demain ?,"Tous les soirs cette semaine, nous vous présentons des solutions concrètes pour lutter contre le réchauffement climatique. Ce jeudi, nous nous intéresserons à l'agriculture. Comment produire mieux ? Que mangerons-nous demain ?  Notre alimentation a un impact sur le réchauffement climatique. L'agriculture, à elle seule par exemple, représente 19% des émissions de gaz à effet de serre, principalement via l'élevage et la culture des sols. Pour limiter ce réchauffement à 2°C de plus d'ici 2100, ce secteur a un rôle-clé à jouer. Et pour y arriver, il existe des solutions. Le premier levier d'action pour les éleveurs est la qualité de la nourriture qu'il donne chaque jour à leurs animaux. Souvent, celle-ci provient d'aliments transformés, broyés ou fermentés. Ici, Guillaume Bénazet. nourrit ses vaches avec de la luzerne qu'il a ramassée et faite sécher lui-même. \C'est plus digeste pour la vache\"", explique-t-il. Qui dit meilleure digestion dit moins de rejet dans l'air de méthane, un gaz particulièrement nocif pour la planète. L'autre enjeu se trouve dans nos champs avec une importante source de pollution pour la planète, les engrais chimiques. La grande majorité des agriculteurs les utilisent notamment pour la culture des céréales. Ce qui aggrave le réchauffement climatique. La principale difficulté commence après la récolte. Pour qu'une nouvelle plante pousse, il lui faut dans le sol de l'azote, qui peut être d'origine naturelle, via la décomposition des végétaux, ou chimique, via les engrais. Ces engrais dégagent du protoxyde d'azote, un gaz nocif pour la planète. Son effet sur le réchauffement climatique est 30 fois supérieur au méthane et 300 fois supérieur au CO2.""",03/11/2022 21:28,0.0,,,https://www.tf1info.fr/nutrition/video-quelle-alimentation-pour-demain-2237568.html,https://www.tf1info.fr/emission/le-20h-11001/extraits,True,TF1,11.0,3.0,1,agriculture_et_utilisation_du_sol,solution_innovante,comportement_consommateur,"pour les solutions, il s'agit d'agriculture, à mi chemin donc entre les engagements des entreprises et les habitudes de consommation. Côté causes, évocation également des gaz à effet de serre",3
"Environnement : les agriculteurs ont-ils changé leurs habitudes en contrepartie des \méga-bassines\"" ?""","Pour lutter contre la sécheresse, les agriculteurs ont demandé depuis plusieurs années la création de réservoirs d'eau artificiels. Un projet violemment contesté la semaine dernière dans les Deux-Sèvres. Pourtant, dans le département voisin de la Vienne, une trentaine de ces bassins ont été validés, pour quelles contreparties ?  Dénoncées par leurs détracteurs comme une aberration écologique à l'heure du réchauffement climatique, les \méga-bassines\"", voulues par les agriculteurs pour faire face aux sécheresses à répétition, cristallisent les tensions autour des usages de l'eau. Violemment contestées dans les Deux-Sèvres, une trentaine d'entre elles, pourraient voir le jour dans le département voisin de la Vienne. Ainsi, à Champagné-Saint-Hilaire, dans un an, peut-être, il y aura à la place d'un champ de céréales une immense réserve d'eau pour aider certains agriculteurs à lutter contre la sécheresse. Olivier Pin, président de l'Association départementale des irrigants de la Vienne, en détaille les contours dans le JT de 13H : \""208.000 m³ d'eau, 6 hectares environ et 250 m²\"", égrène-t-il dans la vidéo en tête de cet article. Ce stockage permettra de venir en aide à quatre exploitations différentes. Une question de survie pour les agriculteurs concernés. \""Il est indispensable que ce projet aboutisse pour notre territoire, sans lequel il y aura grosso modo la moitié des exploitations irrigantes qui vont disparaitre\"", poursuit Olivier Pin. Selon François Dillot, agriculteur et président de la coopérative de l'eau \""Dive-Bouleure Clain Amont\"", \""sans réserve de substitution, ils ne peuvent pas garantir la production agricole au niveau national\"". Cette eau sera prélevée dans les nappes phréatiques ou dans le Clain, un des affluents de la Vienne (Charente), avec des obligations. \""On est limité avec des seuils de prélèvement totalement identifiés. Ça veut dire qu'on ne peut pas prélever plus qu'on nous a autorisés à le faire, cela veut dire aussi qu'il faut que la rivière ait un débit suffisant pour pouvoir commencer de pomper\"", explique Olivier Pin. Ces changements divisent aussi les habitants. \""C'est un moyen de privatiser une ressource en eau\"", s'insurge par exemple l'un d'eux. Une inquiétude légitime alors que le réchauffement climatique fragilise de plus en plus la production de céréales traditionnelle.""",05/11/2022 14:06,0.0,,,https://www.tf1info.fr/societe/les-agriculteurs-ont-ils-change-leurs-habitudes-en-contrepartie-des-mega-bassines-2237707.html,https://www.tf1info.fr/emission/le-we-12559/extraits,True,TF1,11.0,5.0,1,secheresse,eau_potable,engagement_politique_et_entreprises,l'élevage n'est pas la cause ici; confusion sur la perte en eau douce (ici on parle de stocker de l'eau pour l'irrigation),3
"Maison : supprimer la fosse septique, et s'en remettre à la force des plantes ?","Découvrons un système malin et écolo de recyclage des eaux usées. Il s'agit de remplacer la fosse septique par un joli jardin. Démonstration avec l'une de nos équipes du 20H.  La maison de Sylvie Mahé, en Ille-et-Villaine, est équipée d'un jardin d'assainissement \Amanlis\"", que l'on découvre dans le reportage de TF1 en tête d'article. Contrairement aux apparences, ces herbes hautes dans son jardin ne sont pas qu'un simple massif décoratif. Depuis sept ans, ces plantes traitent en fait toutes les eaux usées de la famille. Douche, toilettes, vaisselle... Au bout de dix heures, l'eau en ressort nettoyée. Pour en arriver là, les eaux usées sont passées par plusieurs couches qui les ont filtrées successivement : sable, gravillons, puis graviers. Les polluants liquides sont consommés par les bactéries qui se développent au niveau des racines des roseaux. Les matières solides, elles, restent en surface. Une partie est consommée par les plantes, le reste se décompose à l'air libre, comme des composts, sans fermenter. Voilà pourquoi ce système ne dégage quasiment pas d'odeurs, contre toute attente. Ce jardin d'assainissement a coûté 10.000 euros à Sylvie, soit légèrement plus cher qu'une fosse septique. En revanche, aucun frais d'entretien supplémentaire n'est à prévoir. Seule exigence de ce jardin-nettoyeur : tailler ses roseaux deux fois par an. Comme Sylvie, de plus en plus de particuliers se convertissent à cette solution moins polluante. Dans une fosse septique, les eaux usées fermentent et libèrent du méthane, un gaz à effet de serre 25 fois plus nocif pour le climat que le CO2. Une pollution inexistante avec les jardins d'assainissement. Voilà pourquoi Benjamin Restif, responsable d'Aquatiris, en installe actuellement plus de 150 chaque mois. Cette société bretonne ambitionne de doubler le nombre de jardins plantés et forme chaque année une trentaine d'entreprises, avec l'objectif de diffuser ce savoir-faire partout dans l'Hexagone.""",06/11/2022 15:00,0.0,,,https://www.tf1info.fr/environnement-ecologie/maison-supprimer-la-fosse-septique-et-s-en-remettre-a-la-force-des-plantes-2237748.html,https://www.tf1info.fr/emission/le-we-12559/extraits,True,TF1,11.0,6.0,1,solution_innovante,eau_potable,intrants_chimique_pollution_plastique,pollution de l'eau pas plastique,3
COP 27 en Égypte : que peut-on en attendre ?,"À Charm el-Cheikh en Égypte, 200 pays sont attendus pour la COP 27. Beaucoup dénoncent l’impuissance de ces grands sommets pour le climat. La responsabilité des pays riches face aux pays pauvres est notamment à l'ordre du jour.  Encore une nouvelle COP. À quoi servent donc ces réunions pour le climat chaque année ? Souvenez-vous de l’historique COP 21 à Paris. Qu’en est-il sept ans plus tard ? Malgré les engagements, la température mondiale a continué d’augmenter. Partout, dans le monde, les citoyens ont été forcés de constater les dérèglements climatiques, sécheresses record, inondations dévastatrices ou encore incendies interminables. Alors, est-ce que rien n’a changé depuis les accords de Paris ? Non. Prenez la Chine, le pays qui pollue le plus est devenu en quelques années à peine le champion mondial du renouvelable. Depuis la COP 21, l'Union européenne a baissé ses émissions de gaz à effet de serre de 15%. Sa production d’électricité verte a doublé. En Mer du Nord, des fermes éoliennes géantes sont apparues. Aux bords de la Méditerranée, des champs entiers sont désormais recouverts de panneaux photovoltaïques. Les voitures électriques, les circuits courts, la recherchent. Les pays riches sont ceux qui polluent le plus. 63% des émissions de gaz à effet de serre proviennent d'Europe, d'Amérique du Nord ou d'Australie. L'Afrique, elle, n'est responsable que de 3% des émissions mondiales. Pourtant, elle subit la sécheresse et les famines. C'est à cela que doit servir cet COP, en Égypte, sur le continent africain.",07/11/2022 13:30,0.0,,,https://www.tf1info.fr/environnement-ecologie/video-cop-27-des-raisons-d-esperer-2237814.html,https://www.tf1info.fr/emission/le-we-12559/extraits,True,TF1,11.0,7.0,1,gaz_effet_de_serre,engagement_politique_et_entreprises,gaz_effet_de_serre,"beaucoup de causes et solutions données, mais plutôt à titre d'exemple, pas de focus spécifique sur l'une",3
Les astuces pour lutter au quotidien contre le gaspillage,"Chaque année en France, dix millions de tonnes de nourriture sont jetées. Nous gaspillons aussi beaucoup d'eau au quotidien. Grâce à quelques astuces, vous allez voir qu'il est très facile de faire des économies.  Chacun d'entre nous jette près de 30 kilos de nourriture à la poubelle chaque année. Imaginez, c'est comme si nous jetions directement aux ordures 432 euros. Pour lutter contre cet immense gaspillage, il existe des applications. Celle-ci, par exemple, indique quel commerçant dans le quartier propose des paniers surprise que le client paie beaucoup moins cher : \ce sont des légumes un peu mûrs, on peut les consommer dans les deux ou trois jours (...) en temps normal, ce panier vaut 15 euros, là c'est 5, donc trois fois moins cher\"", explique un primeur. Que ce soit chez votre épicier, votre boulanger, ou même en grande surface, ces invendus permettent de faire de grosses économies et de sauver des milliers de tonnes de nourriture. Pour ce qui est des paniers de fruits et légumes, il suffit de se laisser inspirer par quelques recettes anti-gaspi très simples. Pour agrémenter notre panier, il suffit d'ouvrir nos placards. Là aussi, nous avons tendance à jeter des produits toujours consommables, malgré une date de péremption dépassée depuis plusieurs mois. \""C'est juste une indication, car ça peut perdre par exemple en texture, mais il n'y aura pas de risque pour la santé. 20% du gaspillage est lié à cette incompréhension des dates de péremption\"", explique une spécialiste du sujet. Un geste à la portée de tous pour lutter contre le changement climatique, car le gaspillage alimentaire représente à lui seul 10% des émissions de CO2.""",09/11/2022 12:41,0.0,,,https://www.tf1info.fr/conso/video-les-astuces-pour-lutter-contre-le-gaspillage-eau-alimentation-au-quotidien-2238069.html,https://www.tf1info.fr/emission/le-20h-11001/extraits,True,TF1,11.0,9.0,1,comportement_consommateur,gaz_effet_de_serre,gaz_effet_de_serre,prisme climat mais pas du tout le cœur de l'article,3
